"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/09/01","00:00","0.782","0.76","-"
"2023/09/01","00:06","0.844","0.85","-"
"2023/09/01","00:12","0.905","0.95","-"
"2023/09/01","00:18","0.966","1.04","-"
"2023/09/01","00:24","1.024","1.09","-"
"2023/09/01","00:30","1.082","1.13","-"
"2023/09/01","00:36","1.137","1.19","-"
"2023/09/01","00:42","1.191","1.26","-"
"2023/09/01","00:48","1.243","1.34","-"
"2023/09/01","00:54","1.292","1.38","-"
"2023/09/01","01:00","1.34","1.43","-"
"2023/09/01","01:06","1.384","1.48","-"
"2023/09/01","01:12","1.426","1.53","-"
"2023/09/01","01:18","1.464","1.55","-"
"2023/09/01","01:24","1.5","1.6","-"
"2023/09/01","01:30","1.532","1.64","-"
"2023/09/01","01:36","1.56","1.71","-"
"2023/09/01","01:42","1.584","1.75","-"
"2023/09/01","01:48","1.604","1.76","-"
"2023/09/01","01:54","1.621","1.79","-"
"2023/09/01","02:00","1.632","1.8","-"
"2023/09/01","02:06","1.64","1.83","-"
"2023/09/01","02:12","1.643","1.83","-"
"2023/09/01","02:18","1.641","1.84","-"
"2023/09/01","02:24","1.635","1.86","-"
"2023/09/01","02:30","1.624","1.85","-"
"2023/09/01","02:36","1.609","1.86","-"
"2023/09/01","02:42","1.589","1.86","-"
"2023/09/01","02:48","1.565","1.83","-"
"2023/09/01","02:54","1.536","1.81","-"
"2023/09/01","03:00","1.503","1.77","-"
"2023/09/01","03:06","1.466","1.77","-"
"2023/09/01","03:12","1.426","1.73","-"
"2023/09/01","03:18","1.381","1.67","-"
"2023/09/01","03:24","1.334","1.59","-"
"2023/09/01","03:30","1.283","1.55","-"
"2023/09/01","03:36","1.229","1.5","-"
"2023/09/01","03:42","1.172","1.43","-"
"2023/09/01","03:48","1.114","1.36","-"
"2023/09/01","03:54","1.053","1.3","-"
"2023/09/01","04:00","0.99","1.25","-"
"2023/09/01","04:06","0.926","1.19","-"
"2023/09/01","04:12","0.861","1.14","-"
"2023/09/01","04:18","0.794","1.03","-"
"2023/09/01","04:24","0.727","0.95","-"
"2023/09/01","04:30","0.66","0.89","-"
"2023/09/01","04:36","0.592","0.84","-"
"2023/09/01","04:42","0.524","0.76","-"
"2023/09/01","04:48","0.456","0.66","-"
"2023/09/01","04:54","0.388","0.59","-"
"2023/09/01","05:00","0.321","0.55","-"
"2023/09/01","05:06","0.255","0.53","-"
"2023/09/01","05:12","0.189","0.43","-"
"2023/09/01","05:18","0.124","0.39","-"
"2023/09/01","05:24","0.06","0.31","-"
"2023/09/01","05:30","-0.004","0.28","-"
"2023/09/01","05:36","-0.066","0.21","-"
"2023/09/01","05:42","-0.127","0.14","-"
"2023/09/01","05:48","-0.188","0.08","-"
"2023/09/01","05:54","-0.247","0.03","-"
"2023/09/01","06:00","-0.305","-0.02","-"
"2023/09/01","06:06","-0.362","-0.07","-"
"2023/09/01","06:12","-0.417","-0.12","-"
"2023/09/01","06:18","-0.472","-0.17","-"
"2023/09/01","06:24","-0.525","-0.23","-"
"2023/09/01","06:30","-0.576","-0.28","-"
"2023/09/01","06:36","-0.627","-0.33","-"
"2023/09/01","06:42","-0.676","-0.37","-"
"2023/09/01","06:48","-0.723","-0.43","-"
"2023/09/01","06:54","-0.768","-0.48","-"
"2023/09/01","07:00","-0.812","-0.52","-"
"2023/09/01","07:06","-0.854","-0.57","-"
"2023/09/01","07:12","-0.894","-0.62","-"
"2023/09/01","07:18","-0.932","-0.66","-"
"2023/09/01","07:24","-0.967","-0.7","-"
"2023/09/01","07:30","-1","-0.73","-"
"2023/09/01","07:36","-1.031","-0.75","-"
"2023/09/01","07:42","-1.058","-0.78","-"
"2023/09/01","07:48","-1.083","-0.81","-"
"2023/09/01","07:54","-1.105","-0.84","-"
"2023/09/01","08:00","-1.123","-0.85","-"
"2023/09/01","08:06","-1.138","-0.9","-"
"2023/09/01","08:12","-1.15","-0.92","-"
"2023/09/01","08:18","-1.157","-0.92","-"
"2023/09/01","08:24","-1.162","-0.91","-"
"2023/09/01","08:30","-1.162","-0.93","-"
"2023/09/01","08:36","-1.159","-0.94","-"
"2023/09/01","08:42","-1.152","-0.94","-"
"2023/09/01","08:48","-1.141","-0.93","-"
"2023/09/01","08:54","-1.126","-0.91","-"
"2023/09/01","09:00","-1.107","-0.88","-"
"2023/09/01","09:06","-1.084","-0.86","-"
"2023/09/01","09:12","-1.058","-0.84","-"
"2023/09/01","09:18","-1.028","-0.81","-"
"2023/09/01","09:24","-0.994","-0.78","-"
"2023/09/01","09:30","-0.958","-0.75","-"
"2023/09/01","09:36","-0.918","-0.68","-"
"2023/09/01","09:42","-0.874","-0.66","-"
"2023/09/01","09:48","-0.829","-0.6","-"
"2023/09/01","09:54","-0.78","-0.51","-"
"2023/09/01","10:00","-0.729","-0.48","-"
"2023/09/01","10:06","-0.675","-0.41","-"
"2023/09/01","10:12","-0.62","-0.39","-"
"2023/09/01","10:18","-0.563","-0.32","-"
"2023/09/01","10:24","-0.504","-0.26","-"
"2023/09/01","10:30","-0.443","-0.2","-"
"2023/09/01","10:36","-0.381","-0.13","-"
"2023/09/01","10:42","-0.318","-0.07","-"
"2023/09/01","10:48","-0.255","0.01","-"
"2023/09/01","10:54","-0.19","0.1","-"
"2023/09/01","11:00","-0.125","0.15","-"
"2023/09/01","11:06","-0.059","0.21","-"
"2023/09/01","11:12","0.007","0.29","-"
"2023/09/01","11:18","0.073","0.35","-"
"2023/09/01","11:24","0.139","0.41","-"
"2023/09/01","11:30","0.206","0.47","-"
"2023/09/01","11:36","0.272","0.53","-"
"2023/09/01","11:42","0.338","0.59","-"
"2023/09/01","11:48","0.404","0.66","-"
"2023/09/01","11:54","0.47","0.72","-"
"2023/09/01","12:00","0.535","0.77","-"
"2023/09/01","12:06","0.599","0.82","-"
"2023/09/01","12:12","0.663","0.86","-"
"2023/09/01","12:18","0.727","0.92","-"
"2023/09/01","12:24","0.79","0.98","-"
"2023/09/01","12:30","0.851","1.03","-"
"2023/09/01","12:36","0.912","1.09","-"
"2023/09/01","12:42","0.972","1.14","-"
"2023/09/01","12:48","1.031","1.18","-"
"2023/09/01","12:54","1.088","1.24","-"
"2023/09/01","13:00","1.144","1.29","-"
"2023/09/01","13:06","1.198","1.34","-"
"2023/09/01","13:12","1.25","1.39","-"
"2023/09/01","13:18","1.3","1.43","-"
"2023/09/01","13:24","1.348","1.47","-"
"2023/09/01","13:30","1.393","1.52","-"
"2023/09/01","13:36","1.435","1.56","-"
"2023/09/01","13:42","1.475","1.6","-"
"2023/09/01","13:48","1.512","1.65","-"
"2023/09/01","13:54","1.545","1.68","-"
"2023/09/01","14:00","1.575","1.71","-"
"2023/09/01","14:06","1.601","1.74","-"
"2023/09/01","14:12","1.623","1.76","-"
"2023/09/01","14:18","1.642","1.78","-"
"2023/09/01","14:24","1.656","1.81","-"
"2023/09/01","14:30","1.665","1.83","-"
"2023/09/01","14:36","1.671","1.84","-"
"2023/09/01","14:42","1.672","1.84","-"
"2023/09/01","14:48","1.668","1.84","-"
"2023/09/01","14:54","1.66","1.85","-"
"2023/09/01","15:00","1.647","1.86","-"
"2023/09/01","15:06","1.63","1.84","-"
"2023/09/01","15:12","1.609","1.83","-"
"2023/09/01","15:18","1.583","1.8","-"
"2023/09/01","15:24","1.553","1.77","-"
"2023/09/01","15:30","1.519","1.74","-"
"2023/09/01","15:36","1.481","1.68","-"
"2023/09/01","15:42","1.439","1.65","-"
"2023/09/01","15:48","1.394","1.59","-"
"2023/09/01","15:54","1.346","1.52","-"
"2023/09/01","16:00","1.295","1.44","-"
"2023/09/01","16:06","1.241","1.38","-"
"2023/09/01","16:12","1.184","1.31","-"
"2023/09/01","16:18","1.126","1.26","-"
"2023/09/01","16:24","1.065","1.2","-"
"2023/09/01","16:30","1.003","1.12","-"
"2023/09/01","16:36","0.939","1.05","-"
"2023/09/01","16:42","0.874","0.97","-"
"2023/09/01","16:48","0.809","0.9","-"
"2023/09/01","16:54","0.742","0.82","-"
"2023/09/01","17:00","0.676","0.75","-"
"2023/09/01","17:06","0.609","0.68","-"
"2023/09/01","17:12","0.542","0.61","-"
"2023/09/01","17:18","0.475","0.55","-"
"2023/09/01","17:24","0.408","0.5","-"
"2023/09/01","17:30","0.342","0.45","-"
"2023/09/01","17:36","0.276","0.39","-"
"2023/09/01","17:42","0.211","0.33","-"
"2023/09/01","17:48","0.146","0.27","-"
"2023/09/01","17:54","0.082","0.22","-"
"2023/09/01","18:00","0.019","0.16","-"
"2023/09/01","18:06","-0.043","0.12","-"
"2023/09/01","18:12","-0.104","0.07","-"
"2023/09/01","18:18","-0.164","0.02","-"
"2023/09/01","18:24","-0.224","-0.04","-"
"2023/09/01","18:30","-0.282","-0.08","-"
"2023/09/01","18:36","-0.339","-0.13","-"
"2023/09/01","18:42","-0.395","-0.18","-"
"2023/09/01","18:48","-0.45","-0.23","-"
"2023/09/01","18:54","-0.504","-0.29","-"
"2023/09/01","19:00","-0.557","-0.35","-"
"2023/09/01","19:06","-0.608","-0.4","-"
"2023/09/01","19:12","-0.657","-0.45","-"
"2023/09/01","19:18","-0.705","-0.49","-"
"2023/09/01","19:24","-0.752","-0.54","-"
"2023/09/01","19:30","-0.797","-0.59","-"
"2023/09/01","19:36","-0.839","-0.63","-"
"2023/09/01","19:42","-0.88","-0.67","-"
"2023/09/01","19:48","-0.918","-0.69","-"
"2023/09/01","19:54","-0.954","-0.73","-"
"2023/09/01","20:00","-0.987","-0.76","-"
"2023/09/01","20:06","-1.018","-0.8","-"
"2023/09/01","20:12","-1.045","-0.83","-"
"2023/09/01","20:18","-1.07","-0.84","-"
"2023/09/01","20:24","-1.091","-0.87","-"
"2023/09/01","20:30","-1.109","-0.9","-"
"2023/09/01","20:36","-1.123","-0.93","-"
"2023/09/01","20:42","-1.134","-0.94","-"
"2023/09/01","20:48","-1.141","-0.95","-"
"2023/09/01","20:54","-1.144","-0.94","-"
"2023/09/01","21:00","-1.143","-0.94","-"
"2023/09/01","21:06","-1.138","-0.93","-"
"2023/09/01","21:12","-1.129","-0.91","-"
"2023/09/01","21:18","-1.116","-0.91","-"
"2023/09/01","21:24","-1.099","-0.91","-"
"2023/09/01","21:30","-1.078","-0.88","-"
"2023/09/01","21:36","-1.053","-0.86","-"
"2023/09/01","21:42","-1.025","-0.84","-"
"2023/09/01","21:48","-0.993","-0.79","-"
"2023/09/01","21:54","-0.957","-0.76","-"
"2023/09/01","22:00","-0.918","-0.7","-"
"2023/09/01","22:06","-0.875","-0.65","-"
"2023/09/01","22:12","-0.83","-0.61","-"
"2023/09/01","22:18","-0.781","-0.57","-"
"2023/09/01","22:24","-0.73","-0.51","-"
"2023/09/01","22:30","-0.677","-0.45","-"
"2023/09/01","22:36","-0.621","-0.4","-"
"2023/09/01","22:42","-0.564","-0.34","-"
"2023/09/01","22:48","-0.504","-0.28","-"
"2023/09/01","22:54","-0.443","-0.2","-"
"2023/09/01","23:00","-0.381","-0.15","-"
"2023/09/01","23:06","-0.317","-0.08","-"
"2023/09/01","23:12","-0.252","0.01","-"
"2023/09/01","23:18","-0.187","0.09","-"
"2023/09/01","23:24","-0.121","0.16","-"
"2023/09/01","23:30","-0.054","0.23","-"
"2023/09/01","23:36","0.013","0.26","-"
"2023/09/01","23:42","0.08","0.33","-"
"2023/09/01","23:48","0.147","0.41","-"
"2023/09/01","23:54","0.215","0.48","-"
"2023/09/02","00:00","0.282","0.51","-"
"2023/09/02","00:06","0.348","0.57","-"
"2023/09/02","00:12","0.415","0.63","-"
"2023/09/02","00:18","0.481","0.69","-"
"2023/09/02","00:24","0.547","0.74","-"
"2023/09/02","00:30","0.612","0.8","-"
"2023/09/02","00:36","0.676","0.87","-"
"2023/09/02","00:42","0.739","0.91","-"
"2023/09/02","00:48","0.802","0.96","-"
"2023/09/02","00:54","0.863","1.03","-"
"2023/09/02","01:00","0.924","1.1","-"
"2023/09/02","01:06","0.983","1.14","-"
"2023/09/02","01:12","1.041","1.22","-"
"2023/09/02","01:18","1.097","1.23","-"
"2023/09/02","01:24","1.151","1.29","-"
"2023/09/02","01:30","1.204","1.35","-"
"2023/09/02","01:36","1.254","1.44","-"
"2023/09/02","01:42","1.303","1.48","-"
"2023/09/02","01:48","1.349","1.51","-"
"2023/09/02","01:54","1.392","1.55","-"
"2023/09/02","02:00","1.432","1.6","-"
"2023/09/02","02:06","1.47","1.61","-"
"2023/09/02","02:12","1.504","1.67","-"
"2023/09/02","02:18","1.535","1.68","-"
"2023/09/02","02:24","1.562","1.72","-"
"2023/09/02","02:30","1.585","1.77","-"
"2023/09/02","02:36","1.604","1.76","-"
"2023/09/02","02:42","1.62","1.78","-"
"2023/09/02","02:48","1.631","1.79","-"
"2023/09/02","02:54","1.637","1.8","-"
"2023/09/02","03:00","1.639","1.81","-"
"2023/09/02","03:06","1.637","1.8","-"
"2023/09/02","03:12","1.63","1.8","-"
"2023/09/02","03:18","1.619","1.84","-"
"2023/09/02","03:24","1.603","1.82","-"
"2023/09/02","03:30","1.582","1.76","-"
"2023/09/02","03:36","1.557","1.77","-"
"2023/09/02","03:42","1.528","1.73","-"
"2023/09/02","03:48","1.495","1.73","-"
"2023/09/02","03:54","1.458","1.51","-"
"2023/09/02","04:00","1.417","1.43","-"
"2023/09/02","04:06","1.372","1.41","-"
"2023/09/02","04:12","1.324","1.34","-"
"2023/09/02","04:18","1.273","1.3","-"
"2023/09/02","04:24","1.218","1.2","-"
"2023/09/02","04:30","1.162","1.17","-"
"2023/09/02","04:36","1.103","1.16","-"
"2023/09/02","04:42","1.041","1.08","-"
"2023/09/02","04:48","0.978","1.02","-"
"2023/09/02","04:54","0.914","0.89","-"
"2023/09/02","05:00","0.848","0.84","-"
"2023/09/02","05:06","0.782","0.81","-"
"2023/09/02","05:12","0.714","0.77","-"
"2023/09/02","05:18","0.646","0.69","-"
"2023/09/02","05:24","0.578","0.59","-"
"2023/09/02","05:30","0.51","0.57","-"
"2023/09/02","05:36","0.442","0.53","-"
"2023/09/02","05:42","0.374","0.46","-"
"2023/09/02","05:48","0.307","0.4","-"
"2023/09/02","05:54","0.24","0.37","-"
"2023/09/02","06:00","0.174","0.33","-"
"2023/09/02","06:06","0.109","0.28","-"
"2023/09/02","06:12","0.045","0.21","-"
"2023/09/02","06:18","-0.019","0.14","-"
"2023/09/02","06:24","-0.081","0.09","-"
"2023/09/02","06:30","-0.143","0.05","-"
"2023/09/02","06:36","-0.203","0","-"
"2023/09/02","06:42","-0.262","-0.06","-"
"2023/09/02","06:48","-0.32","-0.11","-"
"2023/09/02","06:54","-0.377","-0.14","-"
"2023/09/02","07:00","-0.433","-0.2","-"
"2023/09/02","07:06","-0.488","-0.27","-"
"2023/09/02","07:12","-0.541","-0.33","-"
"2023/09/02","07:18","-0.593","-0.39","-"
"2023/09/02","07:24","-0.643","-0.43","-"
"2023/09/02","07:30","-0.693","-0.48","-"
"2023/09/02","07:36","-0.74","-0.56","-"
"2023/09/02","07:42","-0.786","-0.61","-"
"2023/09/02","07:48","-0.831","-0.65","-"
"2023/09/02","07:54","-0.874","-0.65","-"
"2023/09/02","08:00","-0.914","-0.69","-"
"2023/09/02","08:06","-0.953","-0.76","-"
"2023/09/02","08:12","-0.989","-0.8","-"
"2023/09/02","08:18","-1.023","-0.82","-"
"2023/09/02","08:24","-1.055","-0.84","-"
"2023/09/02","08:30","-1.084","-0.87","-"
"2023/09/02","08:36","-1.11","-0.92","-"
"2023/09/02","08:42","-1.133","-0.95","-"
"2023/09/02","08:48","-1.152","-0.95","-"
"2023/09/02","08:54","-1.169","-0.98","-"
"2023/09/02","09:00","-1.182","-1","-"
"2023/09/02","09:06","-1.192","-1.01","-"
"2023/09/02","09:12","-1.198","-1.01","-"
"2023/09/02","09:18","-1.2","-1","-"
"2023/09/02","09:24","-1.198","-1","-"
"2023/09/02","09:30","-1.193","-0.99","-"
"2023/09/02","09:36","-1.183","-0.99","-"
"2023/09/02","09:42","-1.17","-0.96","-"
"2023/09/02","09:48","-1.153","-0.95","-"
"2023/09/02","09:54","-1.132","-0.91","-"
"2023/09/02","10:00","-1.107","-0.91","-"
"2023/09/02","10:06","-1.078","-0.88","-"
"2023/09/02","10:12","-1.046","-0.87","-"
"2023/09/02","10:18","-1.011","-0.8","-"
"2023/09/02","10:24","-0.972","-0.73","-"
"2023/09/02","10:30","-0.93","-0.7","-"
"2023/09/02","10:36","-0.885","-0.67","-"
"2023/09/02","10:42","-0.837","-0.62","-"
"2023/09/02","10:48","-0.786","-0.57","-"
"2023/09/02","10:54","-0.733","-0.52","-"
"2023/09/02","11:00","-0.678","-0.47","-"
"2023/09/02","11:06","-0.621","-0.42","-"
"2023/09/02","11:12","-0.562","-0.35","-"
"2023/09/02","11:18","-0.502","-0.27","-"
"2023/09/02","11:24","-0.44","-0.18","-"
"2023/09/02","11:30","-0.377","-0.11","-"
"2023/09/02","11:36","-0.313","-0.03","-"
"2023/09/02","11:42","-0.248","0.03","-"
"2023/09/02","11:48","-0.182","0.09","-"
"2023/09/02","11:54","-0.116","0.14","-"
"2023/09/02","12:00","-0.049","0.23","-"
"2023/09/02","12:06","0.017","0.31","-"
"2023/09/02","12:12","0.084","0.36","-"
"2023/09/02","12:18","0.151","0.42","-"
"2023/09/02","12:24","0.218","0.47","-"
"2023/09/02","12:30","0.285","0.52","-"
"2023/09/02","12:36","0.352","0.59","-"
"2023/09/02","12:42","0.418","0.66","-"
"2023/09/02","12:48","0.484","0.72","-"
"2023/09/02","12:54","0.55","0.78","-"
"2023/09/02","13:00","0.615","0.82","-"
"2023/09/02","13:06","0.679","0.87","-"
"2023/09/02","13:12","0.742","0.93","-"
"2023/09/02","13:18","0.805","0.99","-"
"2023/09/02","13:24","0.867","1.05","-"
"2023/09/02","13:30","0.927","1.12","-"
"2023/09/02","13:36","0.987","1.17","-"
"2023/09/02","13:42","1.045","1.23","-"
"2023/09/02","13:48","1.101","1.27","-"
"2023/09/02","13:54","1.156","1.34","-"
"2023/09/02","14:00","1.209","1.4","-"
"2023/09/02","14:06","1.261","1.44","-"
"2023/09/02","14:12","1.31","1.48","-"
"2023/09/02","14:18","1.356","1.55","-"
"2023/09/02","14:24","1.4","1.56","-"
"2023/09/02","14:30","1.441","1.58","-"
"2023/09/02","14:36","1.479","1.62","-"
"2023/09/02","14:42","1.514","1.67","-"
"2023/09/02","14:48","1.546","1.73","-"
"2023/09/02","14:54","1.574","1.76","-"
"2023/09/02","15:00","1.598","1.78","-"
"2023/09/02","15:06","1.618","1.81","-"
"2023/09/02","15:12","1.634","1.87","-"
"2023/09/02","15:18","1.646","1.86","-"
"2023/09/02","15:24","1.654","1.85","-"
"2023/09/02","15:30","1.657","1.89","-"
"2023/09/02","15:36","1.656","1.9","-"
"2023/09/02","15:42","1.651","1.92","-"
"2023/09/02","15:48","1.641","1.91","-"
"2023/09/02","15:54","1.627","1.87","-"
"2023/09/02","16:00","1.608","1.85","-"
"2023/09/02","16:06","1.585","1.79","-"
"2023/09/02","16:12","1.558","1.8","-"
"2023/09/02","16:18","1.527","1.75","-"
"2023/09/02","16:24","1.492","1.71","-"
"2023/09/02","16:30","1.454","1.68","-"
"2023/09/02","16:36","1.412","1.58","-"
"2023/09/02","16:42","1.367","1.57","-"
"2023/09/02","16:48","1.319","1.54","-"
"2023/09/02","16:54","1.268","1.46","-"
"2023/09/02","17:00","1.215","1.39","-"
"2023/09/02","17:06","1.159","1.28","-"
"2023/09/02","17:12","1.102","1.18","-"
"2023/09/02","17:18","1.043","1.14","-"
"2023/09/02","17:24","0.982","1.09","-"
"2023/09/02","17:30","0.92","1.01","-"
"2023/09/02","17:36","0.858","0.99","-"
"2023/09/02","17:42","0.795","0.92","-"
"2023/09/02","17:48","0.731","0.84","-"
"2023/09/02","17:54","0.667","0.77","-"
"2023/09/02","18:00","0.603","0.71","-"
"2023/09/02","18:06","0.539","0.64","-"
"2023/09/02","18:12","0.475","0.61","-"
"2023/09/02","18:18","0.412","0.58","-"
"2023/09/02","18:24","0.349","0.5","-"
"2023/09/02","18:30","0.286","0.42","-"
"2023/09/02","18:36","0.225","0.34","-"
"2023/09/02","18:42","0.164","0.3","-"
"2023/09/02","18:48","0.103","0.28","-"
"2023/09/02","18:54","0.044","0.22","-"
"2023/09/02","19:00","-0.015","0.15","-"
"2023/09/02","19:06","-0.073","0.1","-"
"2023/09/02","19:12","-0.13","0.06","-"
"2023/09/02","19:18","-0.186","0.01","-"
"2023/09/02","19:24","-0.241","-0.05","-"
"2023/09/02","19:30","-0.295","-0.1","-"
"2023/09/02","19:36","-0.348","-0.15","-"
"2023/09/02","19:42","-0.4","-0.21","-"
"2023/09/02","19:48","-0.45","-0.27","-"
"2023/09/02","19:54","-0.5","-0.3","-"
"2023/09/02","20:00","-0.548","-0.34","-"
"2023/09/02","20:06","-0.595","-0.39","-"
"2023/09/02","20:12","-0.64","-0.44","-"
"2023/09/02","20:18","-0.684","-0.49","-"
"2023/09/02","20:24","-0.726","-0.52","-"
"2023/09/02","20:30","-0.766","-0.55","-"
"2023/09/02","20:36","-0.803","-0.58","-"
"2023/09/02","20:42","-0.839","-0.63","-"
"2023/09/02","20:48","-0.872","-0.66","-"
"2023/09/02","20:54","-0.903","-0.68","-"
"2023/09/02","21:00","-0.931","-0.7","-"
"2023/09/02","21:06","-0.956","-0.72","-"
"2023/09/02","21:12","-0.978","-0.76","-"
"2023/09/02","21:18","-0.997","-0.76","-"
"2023/09/02","21:24","-1.012","-0.76","-"
"2023/09/02","21:30","-1.024","-0.78","-"
"2023/09/02","21:36","-1.032","-0.79","-"
"2023/09/02","21:42","-1.037","-0.78","-"
"2023/09/02","21:48","-1.038","-0.81","-"
"2023/09/02","21:54","-1.035","-0.79","-"
"2023/09/02","22:00","-1.028","-0.79","-"
"2023/09/02","22:06","-1.017","-0.78","-"
"2023/09/02","22:12","-1.002","-0.76","-"
"2023/09/02","22:18","-0.983","-0.72","-"
"2023/09/02","22:24","-0.961","-0.71","-"
"2023/09/02","22:30","-0.935","-0.69","-"
"2023/09/02","22:36","-0.905","-0.68","-"
"2023/09/02","22:42","-0.871","-0.61","-"
"2023/09/02","22:48","-0.835","-0.56","-"
"2023/09/02","22:54","-0.795","-0.56","-"
"2023/09/02","23:00","-0.752","-0.51","-"
"2023/09/02","23:06","-0.706","-0.46","-"
"2023/09/02","23:12","-0.658","-0.41","-"
"2023/09/02","23:18","-0.607","-0.39","-"
"2023/09/02","23:24","-0.554","-0.29","-"
"2023/09/02","23:30","-0.499","-0.26","-"
"2023/09/02","23:36","-0.442","-0.19","-"
"2023/09/02","23:42","-0.384","-0.15","-"
"2023/09/02","23:48","-0.324","-0.07","-"
"2023/09/02","23:54","-0.263","-0.02","-"
"2023/09/03","00:00","-0.201","0.07","-"
"2023/09/03","00:06","-0.139","0.12","-"
"2023/09/03","00:12","-0.076","0.18","-"
"2023/09/03","00:18","-0.012","0.23","-"
"2023/09/03","00:24","0.052","0.29","-"
"2023/09/03","00:30","0.116","0.34","-"
"2023/09/03","00:36","0.18","0.4","-"
"2023/09/03","00:42","0.244","0.46","-"
"2023/09/03","00:48","0.308","0.53","-"
"2023/09/03","00:54","0.372","0.58","-"
"2023/09/03","01:00","0.435","0.63","-"
"2023/09/03","01:06","0.497","0.69","-"
"2023/09/03","01:12","0.559","0.75","-"
"2023/09/03","01:18","0.621","0.8","-"
"2023/09/03","01:24","0.681","0.88","-"
"2023/09/03","01:30","0.741","0.94","-"
"2023/09/03","01:36","0.8","0.99","-"
"2023/09/03","01:42","0.858","1.04","-"
"2023/09/03","01:48","0.915","1.08","-"
"2023/09/03","01:54","0.97","1.16","-"
"2023/09/03","02:00","1.024","1.2","-"
"2023/09/03","02:06","1.077","1.24","-"
"2023/09/03","02:12","1.128","1.3","-"
"2023/09/03","02:18","1.177","1.35","-"
"2023/09/03","02:24","1.224","1.39","-"
"2023/09/03","02:30","1.269","1.44","-"
"2023/09/03","02:36","1.312","1.48","-"
"2023/09/03","02:42","1.352","1.53","-"
"2023/09/03","02:48","1.39","1.56","-"
"2023/09/03","02:54","1.425","1.59","-"
"2023/09/03","03:00","1.456","1.64","-"
"2023/09/03","03:06","1.485","1.66","-"
"2023/09/03","03:12","1.51","1.69","-"
"2023/09/03","03:18","1.531","1.71","-"
"2023/09/03","03:24","1.549","1.74","-"
"2023/09/03","03:30","1.563","1.77","-"
"2023/09/03","03:36","1.573","1.77","-"
"2023/09/03","03:42","1.578","1.81","-"
"2023/09/03","03:48","1.58","1.78","-"
"2023/09/03","03:54","1.577","1.79","-"
"2023/09/03","04:00","1.57","1.79","-"
"2023/09/03","04:06","1.558","1.78","-"
"2023/09/03","04:12","1.542","1.79","-"
"2023/09/03","04:18","1.522","1.77","-"
"2023/09/03","04:24","1.498","1.78","-"
"2023/09/03","04:30","1.469","1.76","-"
"2023/09/03","04:36","1.437","1.72","-"
"2023/09/03","04:42","1.401","1.68","-"
"2023/09/03","04:48","1.361","1.65","-"
"2023/09/03","04:54","1.318","1.59","-"
"2023/09/03","05:00","1.271","1.53","-"
"2023/09/03","05:06","1.222","1.46","-"
"2023/09/03","05:12","1.169","1.41","-"
"2023/09/03","05:18","1.115","1.34","-"
"2023/09/03","05:24","1.057","1.29","-"
"2023/09/03","05:30","0.998","1.2","-"
"2023/09/03","05:36","0.938","1.15","-"
"2023/09/03","05:42","0.876","1.06","-"
"2023/09/03","05:48","0.812","0.99","-"
"2023/09/03","05:54","0.748","0.92","-"
"2023/09/03","06:00","0.683","0.85","-"
"2023/09/03","06:06","0.618","0.79","-"
"2023/09/03","06:12","0.553","0.72","-"
"2023/09/03","06:18","0.487","0.67","-"
"2023/09/03","06:24","0.422","0.59","-"
"2023/09/03","06:30","0.357","0.55","-"
"2023/09/03","06:36","0.292","0.49","-"
"2023/09/03","06:42","0.228","0.43","-"
"2023/09/03","06:48","0.165","0.37","-"
"2023/09/03","06:54","0.103","0.33","-"
"2023/09/03","07:00","0.041","0.26","-"
"2023/09/03","07:06","-0.019","0.2","-"
"2023/09/03","07:12","-0.079","0.15","-"
"2023/09/03","07:18","-0.138","0.11","-"
"2023/09/03","07:24","-0.195","0.07","-"
"2023/09/03","07:30","-0.252","0","-"
"2023/09/03","07:36","-0.307","-0.05","-"
"2023/09/03","07:42","-0.362","-0.1","-"
"2023/09/03","07:48","-0.415","-0.15","-"
"2023/09/03","07:54","-0.467","-0.22","-"
"2023/09/03","08:00","-0.518","-0.27","-"
"2023/09/03","08:06","-0.568","-0.31","-"
"2023/09/03","08:12","-0.617","-0.35","-"
"2023/09/03","08:18","-0.664","-0.4","-"
"2023/09/03","08:24","-0.71","-0.43","-"
"2023/09/03","08:30","-0.755","-0.49","-"
"2023/09/03","08:36","-0.798","-0.52","-"
"2023/09/03","08:42","-0.84","-0.57","-"
"2023/09/03","08:48","-0.88","-0.59","-"
"2023/09/03","08:54","-0.917","-0.64","-"
"2023/09/03","09:00","-0.953","-0.67","-"
"2023/09/03","09:06","-0.987","-0.7","-"
"2023/09/03","09:12","-1.018","-0.74","-"
"2023/09/03","09:18","-1.047","-0.76","-"
"2023/09/03","09:24","-1.074","-0.77","-"
"2023/09/03","09:30","-1.097","-0.77","-"
"2023/09/03","09:36","-1.118","-0.8","-"
"2023/09/03","09:42","-1.135","-0.82","-"
"2023/09/03","09:48","-1.15","-0.85","-"
"2023/09/03","09:54","-1.16","-0.84","-"
"2023/09/03","10:00","-1.168","-0.83","-"
"2023/09/03","10:06","-1.172","-0.82","-"
"2023/09/03","10:12","-1.172","-0.83","-"
"2023/09/03","10:18","-1.168","-0.82","-"
"2023/09/03","10:24","-1.161","-0.81","-"
"2023/09/03","10:30","-1.15","-0.78","-"
